"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8"
"RP3-329E20.2",0,0.0136507030794621,0,0,0.0180889069777959,0,0,0,0.319846473692628
"NBPF3",0.0211289112793668,0.00629809778552584,0.0182970688786788,0.0266822366260779,0.0115080228181076,0,0,0,0
"ALPL",0.00497067302912814,0,0,0.027665959273335,0,0,0,0,0
"USP48",0.195324751182207,0.215707823039476,0.264705446337207,0.293932231276838,0.248815328557116,0.174545486015682,0.273510838880844,0.200837145180402,0
"HSPG2",0.0166242601371837,0,0,0.0318431232312046,0,0,0,0,0
"RP1-224A6.3",0,0.00905094505442786,0.0231223977641388,0,0,0,0,0,0
"LINC00339",0.0383179484401559,0.0167035723007399,0.0390355788669015,0.127743293995022,0.0931649998307898,0.0680626410822145,0.254971897201086,0.114527871538125,0
"CDC42",1.92639638393752,1.94456347518896,2.00648913121519,1.94934095221772,2.76739336937683,2.51938580105822,3.44950441500032,2.39754513260254,2.61444610899934
"ZBTB40",0.0907035558744969,0.0280513051661158,0.0680451376290113,0.0380272283355418,0.0518403505220469,0.0857368467595419,0.0814083647094739,0.168964843418124,0
"C1QA",0,0.0602518975908223,0.0189841216806263,0,0.0172701728571601,1.41637903195137,0,0.0512547154338199,0
"C1QC",0,0,0.0156437533222257,0,0,0.185887717785193,0.0280017921146953,0,0
"C1QB",0.00761904761904762,0.0419668348341393,0,0,0,0.922366018792468,0,0,0
"EPHB2",0.00766400980993255,0.0147822344976955,0.0122554722725416,0,0,0.0307830405264107,0,0,0
"KDM1A",0.111449225972339,0.0804935451343727,0.0780331444629222,0.11451060642302,0.0338180940979869,0.155466304077342,0.152627471111066,0,0
"LUZP1",0.0571802130616785,0.0674880925247119,0.190743618606482,0.0823171297195654,0.18841221364401,0.117745207511304,0.148232194285154,0.194431967597399,0.306100584652117
"RP5-1057J7.6",0.0132643726956363,0.00365892657339331,0,0,0.0236475381730385,0,0,0,0
"HNRNPR",0.946796132983492,0.553700676819753,1.20915313492586,1.20029867706481,1.56853998741792,0.581961468215519,1.17671285874051,1.02833708718658,0
"ZNF436",0,0.0151776150515553,0.00407409972581309,0.00560435076958945,0.0153520689983389,0,0.599035552760056,0,0
"C1orf213",0,0,0,0.0124017779188825,0,0.0343970458040434,0,0,0
"TCEA3",0.484322168571439,0.0568453311789509,0.24139893614514,0,0.0688999067120856,0.0224712031531592,0.0546145467763127,0.155522094203779,0
"E2F2",0,0.0643559128662419,0.0331826365226154,0.0287842322291562,0,0.15719259147516,0.0235117088309978,0.069290465631929,0
"ID3",0.536068631174022,0.0732677048703301,0.430171745002033,0.65982264952951,0.118362506491648,0.0366398183925606,0.105446292301837,0.404746171387642,0
"MDS2",0.293534968071888,0,0.119055067125479,0.113778051498251,0.0160517250788942,0.0120988622229966,0.0285217192892388,0,0
"RPL11",102.929259159761,68.5514402456344,90.6892435169979,91.8307412379491,69.1047738988617,53.2576476545547,44.469449175282,69.4705189800405,7.11687693630295
"TCEB3",0.132673521437101,0.0628076812405235,0.0846697289704714,0.171635243583781,0.094063834055036,0.20162521013254,0.274281053607792,0.168403892032825,0
"RP5-886K2.3",0.0356454151892464,0.0330683642839106,0.0917855730420525,0.0153971225857312,0.0766084229863213,0.0566286218832453,0.0297172404570512,0.0504764981424649,0
"PITHD1",0.71483555487187,0.381074480730815,1.21374054510489,0.686828295170618,0.598344692334751,0.481866822274473,1.08993399784123,1.02011720431712,0.319846473692628
"LYPLA2",0.423950141233748,0.320652371839108,0.51812981607471,0.447043614985931,0.334927633087276,0.232147728157738,0.716037626286105,0.200833207592134,1.04515050167224
"GALE",0.0404423570791649,0.0291351474340544,0.0987399539609782,0.011721680420105,0.057512434405631,0.0972619123183102,0.126990035418374,0.0504764981424649,0
"HMGCL",0.23695577070967,0.165043268282164,0.180258720178367,0.289359010666752,0.964355392891462,0.279916078566936,0.365163294316297,0.299332483151476,0
"FUCA1",0.0923793165185025,0.334492678200201,0.0491610682714765,0.152679830961344,0.156719892049505,0.266519185290373,0.206701131702652,0.20484472103805,0
"CNR2",0.00588131506204787,0,0,0.280209543569149,0.0319821617251238,0,0.0766443421255102,0,0
"PNRC2",0.303823223744639,0.13754484605207,0.223051490392803,0.209522670669341,0.158617260695961,0.226189240571006,0.234733016787742,0.227916750711112,0.173347778981582
"SRSF10",0.21566798292437,0.0927445791663676,0.287693987017065,0.253176211090965,0.358102834233663,0.137022547459081,0.285303461447827,0.101174097104178,0
"IFNLR1",0.00679301677875144,0,0,0.0371652944633604,0.0551121534102073,0,0,0,0
"STPG1",0.0525874075482711,0.00971950481066891,0.038039872946663,0.0562254002180708,0.117165513048278,0.0146588447071309,0,0,0
"NIPAL3",0.453716176089974,0.0696206636772506,0.366743387437706,0.198930045487135,0.269947145190316,0.083069929925574,0.189388434499721,0.161571500303117,0.0866738894907909
"RCAN3",0.951109146159836,0.164544845092753,0.851132927085967,0.348726195875896,0.176018796727689,0.155121210483429,0.139025755232012,0.79336837930023,0
"RP4-594I10.3",0.0610071253501719,0,0.0706417605033348,0.0184922184744659,0.0162008123087292,0,0.0120748884582179,0,0
"SRRM1",0.976237634515874,0.726122575093158,0.877313316715875,0.86418429072344,1.15803078397598,0.635649480382815,0.664139196450565,0.229205975388422,0.625947058344744
"CLIC4",0.00521376433785193,0.097219565579246,0,0.286993869459205,0.0193196395728041,0.0286377742728184,0.0803003140181778,0.153861639053847,2.07517294014538
"RUNX3",0.316354457708568,0.292915754100894,0.292897116058028,0.22834816610534,0.891438866639578,0.393921331896618,1.33878966134661,0.311568485458953,0.0866738894907909
"SYF2",2.27869919813186,2.15055857600768,1.94498899909388,2.57470742486719,1.73104488704929,2.36247355536269,2.81156092815273,1.95762604503688,1.64124069902735
"C1orf63",0.827184893403228,0.534888846538853,1.04006301498854,1.29223068462878,0.968496311479815,1.61750563569869,1.1534979074589,0.606839583822348,0
"RP3-465N24.6",0.0109361956576727,0.0194709344394663,0.00763521974162416,0.016989928370462,0,0,0,0,0
"TMEM50A",1.12698876349888,1.21605284074161,1.47222733543735,0.80705617982535,3.7106237638289,1.23773113958662,2.47944925033212,1.40035593865581,9.25902052050375
"TMEM57",0.0820753168150843,0.044791580152842,0.136550623567098,0.205958512257409,0.163278834586894,0.0716350946379623,0.23060767685156,0.0765533218455104,0
"LDLRAP1",1.93980599016494,0.117206528316649,0.892424273354832,0.135664125105786,0.470049568610789,0.0835306729224119,0.136921675919336,0.106365628426497,2.89068983266182
"RP11-70P17.1",0.0184306209476387,0.0128221174505864,0.191924426507694,0,0.0931853137261858,0,0.0302324878314237,0,0
"MAN1C1",0.0890497074823885,0.0195947415551563,0.0636282947182242,0,0,0,0.069163111660695,0,0
"RP1-187B23.1",0.0887534234200902,0.0264318808967403,0.0507777737882376,0,0,0,0,0,0
"SEPN1",0.0687202854989569,0.0895389681538387,0.0626476230768425,0,0.0360487341639973,0.0846647113208441,0.0298271516561526,0.20878450219515,0.306100584652117
"RP1-317E23.3",0,0,0.00691815545372031,0,0.0449730341687124,0,0,0,0
"MTFR1L",0.132932299497004,0.399208557643701,0.171725151886471,0.155424147768777,0.232196612532787,0.30573517854736,0.219409517146322,0,2.29067959785448
"AL020996.1",0,0.00604536806921221,0.010507534953315,0,0.0191279564647711,0,0,0,0
"PAQR7",0,0.020064272400721,0.013611257054034,0,0,0,0,0,0
"STMN1",0.384438209170615,0.0648846675326631,0.404691578283089,0.62777506447523,1.16597729552106,0.0522969281097408,1.1339844165157,0.562977195918239,0.306100584652117
"PAFAH2",0.0508381010879339,0.0335146174960418,0,0.042600030326365,0.139395521180706,0,0.116371900138464,0.265574927279276,0
"PDIK1L",0.0758543782768682,0.00809895628750323,0.0294123377532112,0.566806317857088,0.0957337457149355,0,0.0235117088309978,0,0
"ZNF593",0.206973497000171,0.433530780289871,0.379648971634729,0.157565065652889,0.281063621866063,0.640344323864836,0.19921873758542,0.659978835108846,0
"CNKSR1",0.0110862303540343,0,0.0150004211269371,0,0,0,0,0,0
"CEP85",0.0322131084433753,0.032138564815396,0.00924867466492052,0.0331090745351486,0.0207535618300491,0.0811688292347311,0.0326168498646401,0.0452374059061957,0
"SH3BGRL3",7.90065013629664,25.3160274910423,14.1653564040281,7.80097956079026,18.2022272374518,23.2358753383247,21.3834216305253,21.6335204651555,93.6893560377627
"UBXN11",0.20054066198615,0.863763636301737,0.267335665444649,0.16668269337489,0.235781138396258,0.592322334805525,0.0745902617610495,0.242013761695458,2.59677020622786
"CD52",14.5466757238579,14.2734938667892,20.3898952002669,23.3688820038142,16.5746672264225,19.6785248354531,8.02074702678558,9.22866540156082,3.06396602434824
"AIM1L",0.0294184581911853,0,0.0413148410303056,0,0.0326180201514128,0,0.0336898846121452,0,0
"ZNF683",0.0623940566683433,0.00465726272177885,0.0930398712049749,0.00584551929255187,0.204486139047734,0,0.214133100794727,0.0512547154338199,0
"DHDDS",0.0433778722209691,0.0865855821231285,0.0967250392053583,0.13982741799323,0.057148498604578,0.0661007352920717,0.0933402608437191,0,0
"HMGN2",0.390419027395317,0.559552741767178,0.373299842990212,0.353426660980042,0.336603919431418,0.635779829907192,0.453902169905524,0.519928948371469,0.406520363183418
"RPS6KA1",0.277266075697387,0.327915613510248,0.276165458030759,0.415313100234178,0.555939824099939,0.560883535017533,0.969790297569253,0.694109886629327,0.0866738894907909
"ARID1A",0.283866154754487,0.423643779300904,0.248662008729569,0.245160415984625,0.175692659905694,0.330891384114075,0.391874654707858,0.246607951811639,0.173347778981582
"PIGV",0.0872359677685996,0.0820041073131733,0.072567307253833,0.0292820801479684,0.0701003353438548,0.0436941704414697,0.270197657547753,0,0
"ZDHHC18",0.0479054173343156,0.0626207276070308,0.0771517402581684,0,0.0589121950632243,0.146558085438913,0.127477436636341,0.0574765495677763,0
"GPN2",0.102256228365207,0.122034620063491,0.106022082049302,0.177540609552896,0.224322148375515,0.0996389231121957,0.22806944759868,0.0497611464968153,0
"GPATCH3",0.0962736735659071,0.0723526392728719,0.0725974337790037,0.0864521612845062,0.0625336372703583,0.0413012517869671,0.0982244771999856,0,0
"NUDC",1.03679538204788,0.789302617982639,1.12858417411314,0.980386799444609,1.39248107148655,1.1525177554352,1.66199026928195,1.38429946029075,0.406520363183418
"C1orf172",0.0360632469534487,0,0.0149680211043802,0.0194707082664839,0,0,0,0,0
"TRNP1",0,0.00495000495000495,0,0,0,0.0324779002135239,0,0.0568595342066958,0
"SLC9A1",0.0287445119666478,0.0797849453376766,0.0319769122213607,0.056022873047844,0.0338341279092907,0.083513280094823,0.0525338091603987,0.0492746767581205,1.38350857775318
"WDTC1",0.145464279139672,0.145300512564245,0.0550707185804306,0.116204125053624,0.070667614387138,0.0604968237745181,0.311649774624515,0.15181862526886,0
"TMEM222",0.237046965781246,0.168452281754032,0.527025338341795,0.403853652822968,0.482327337147821,0.164181695311369,0.274821327456529,0.199954722248234,0
"SYTL1",0.727133192080235,0.300389782127284,1.01809647316362,0.647429610725543,1.00603123992302,1.33510285087798,2.00798530222262,0.664797313324395,0.173347778981582
"MAP3K6",0.0535475388479459,0.0479818555698034,0.0716550673459354,0,0.165911306413139,0.090426456016257,0.206426523312314,0,0
"WASF2",0.710467867241389,1.35887174596867,0.799664933032957,1.0109025556921,0.634521612533113,1.41074661040857,1.66868981703676,0.756836928727881,1.22311353646449
"RP1-159A19.4",0.0193308726471486,0,0.00505082136457031,0,0,0.0665788298900711,0,0,0
"AHDC1",0.0236412028215581,0.0328577266988749,0.0352646708127976,0.0613222145417101,0.110565598136984,0,0.077456096538817,0.0574765495677763,0
"FGR",0.130153730967916,3.10532950741659,0.191226715107274,0.780572704838393,0.608235072542266,4.88370002089007,3.23097222390733,2.43628648521054,0.346695557963164
"IFI6",1.80424654487807,9.37795410597239,3.4077933240757,1.140379414553,2.29913837459251,5.64562570614427,2.47979641246077,6.05964455239576,0
"FAM76A",0.093521464150935,0.0108688298689901,0.0587184920276077,0.0956313833704567,0.0283065570486287,0.0181340761050906,0.0861194440300199,0.23611600129427,0
"STX12",0.22411737243757,0.415278284595574,0.207707123805614,0.398504077452694,0.388700527884691,0.370738341951235,0.234378227705765,0.0888947727137653,0.839771582129661
"PPP1R8",0.347756824543852,0.144124496856447,0.205963070860628,0.43020294956462,0.30073061740472,0.303460607671449,0.627456656575339,0.173504710172384,0
"THEMIS2",0.160750627938489,1.3837987786591,0.281750687823315,0.10331682220387,0.248674107723093,1.70619125218189,1.11552358200234,0.987778418218436,0.173347778981582
"RPA2",1.10583005502861,0.268990888474126,1.18646374419119,0.860739534005912,1.52031771962763,0.377789421463179,1.56637582287409,0.312661530038223,0
"XKR8",0.120951519059184,0.119458304870227,0.143864555570831,0.0812190136321756,0.102771782760151,0.0500831352705744,0.243796609869553,0.145088587217022,0
"EYA3",0.0408568791094463,0.0486247550288333,0.0597672803560817,0.0588704263684807,0.0561161992567834,0.0494104137122944,0,0.0506072874493927,1.33779264214047
"PTAFR",0.0314411475377142,0.621256680920752,0.0176401410241628,0.0149689842646037,0,0.266707298882521,0.0355460766017951,0.155253740755814,0.173347778981582
"DNAJC8",0.973634451600925,0.781620670960778,1.25965375971012,1.44052693522531,1.12199755120044,0.805265795861419,1.54659802608935,3.96854765201168,1.36499697536487
"AL353354.2",0.0265108438372997,0.0118664502226146,0.0136367731812236,0.0122553825640221,0,0,0,0,0
"ATPIF1",1.66659021926101,1.16592539443778,2.02065781512221,1.77141224458969,2.14755551501697,1.30703025829779,2.17513040980537,2.63722204787953,0.785548948285815
"RP5-1092A3.4",0.0248618457457079,0,0.00698514260168621,0.134145235503025,0,0.0148922545384146,0.0469549701835939,0,0
"SESN2",0.0098782117366684,0.0518901306618725,0.0451316305450631,0.0301431081689263,0.084226713138254,0,0.1083294410935,0.0551049197672368,0
"MED18",0.0213900589784964,0.0211026263369963,0.0161394172837872,0.0730594058718132,0.0201374582902895,0.0478276773355442,0.0323876149760332,0,0
"PHACTR4",0.141751653631725,0.184889669830758,0.38834057302576,0.192186642442632,0.885830558453295,0.084077996208215,0.261890924113546,0.0394172552976791,0.77000077000077
"RCC1",0.0721985727802659,0.0715047879943555,0.0593136382309809,0.16789787822145,0.0599587145796137,0.0423762129681481,0.260133292269821,0.0568595342066958,0
"TRNAU1AP",0.230863102938316,0.147901064756145,0.221935996650119,0.151522542094928,0.329096616339788,0.240095044185048,0.611012743324789,0.306037777775736,0
"SNHG12",0.291163403960951,0.105123222437739,0.442145773884168,0.313243270595247,0.266390467035161,0.0906578289267361,0.157160326402082,0.0551049197672368,0
"TAF12",0.61150532010703,0.829800075693941,1.09648406264558,0.39298239165467,0.939435539403716,0.64681902277005,1.10001910429361,0.525858697456717,0.406520363183418
"RP11-442N24--B.1",0.0055847202055177,0.0105594621324698,0.015684323844549,0,0,0,0,0,0
"RNU11",0.0055847202055177,0.00509559333088745,0.00741861776313837,0,0.015527781530325,0,0,0,0
"GMEB1",0.111642775518252,0.0916908170290542,0.126080214711549,0.105008388104301,0.183121371369778,0.23329209164784,0.286784397999139,0.232806149714632,1.23472033584393
"YTHDF2",0.833030406698793,0.320966062062643,0.571495951883569,0.623020828379442,1.23002240579734,0.234631240206936,0.943626446399884,0.749184899914329,0
"EPB41",0.360656369573725,0.161864176156856,0.334514642545288,0.300606839688908,0.338045578641487,0.0654815693575228,0.22656361456077,0.149383328443448,1.74402556046727
"TMEM200B",0.00538880206929999,0,0,0.0154134503933513,0,0,0,0.0506975989617132,0
"SRSF4",0.570824649965806,0.659540833791077,0.669032768349645,0.54849846461996,0.815636941975794,0.419643477263941,0.958992571887406,0.731004857426335,0.0866738894907909
"MECR",0.0584409936272226,0.0700962074828775,0.0649493912135323,0.200008820127129,0.0222404593989293,0.0997218648014765,0.136683617418586,0.196221669484598,0
"MATN1",0.00707213578500707,0.00723886517758384,0,0,0,0.00922558587083072,0,0,0
"MATN1-AS1",0.0861254763322264,0,0.0514337828443338,0.0882025478051242,0.065939353087859,0,0,0,0
"LAPTM5",7.00329445353271,8.80775920073696,7.15035955809989,16.247365502681,7.33685874498101,9.00875312299526,6.24838077632252,6.70979703379994,2.77535463738859
"PUM1",0.135209667775056,0.353232922714843,0.0914508669527536,0.0990125240864928,0.189281692486758,0.21137614221457,0.114732646466663,0.244804819865804,0
"SNRNP40",0.48100369599299,0.273412466873106,0.671147003847437,0.548668550996968,0.693121104978622,0.473987902988381,0.819954202140294,0.633171759857403,0
"ZCCHC17",0.345727029401697,0.312784502542696,0.309942057681451,0.285022846574894,0.333438051326485,0.301003611961231,0.938868089618508,0.253233188207612,1.17652113318419
"SERINC2",0.0057441553219599,0.0954948615508371,0,0,0.0206832504969151,0.0608916829936739,0,0.203649456652567,0
"PEF1",0.432375590205956,0.382493065767655,0.466372748145358,0.65141405293824,0.507280187609032,0.327059563057619,0.856360090263537,0.46165248064949,0.173347778981582
"SPOCD1",0,0,0,0,0,0,0,0,3.92675343983637
"PTP4A2",0.858874971949402,1.30443492511183,1.15403095141925,0.94948650497533,1.74145076558564,2.67438718121924,1.63094144136946,1.55168650153207,3.61974147532891
"KHDRBS1",1.34120151635573,1.19452054112204,1.71976801829027,0.874937406003698,1.40292538569473,1.00757571378456,0.903832209681316,1.06993536140588,0
"TMEM39B",0.0797298048473189,0.155678853857245,0.157739164832436,0.154515915444199,0.0513873445173687,0.11932501632426,0.0434543286490049,0.351156393901479,0
"KPNA6",0.208108315162786,0.199150503881411,0.169832617933319,0.236724129039071,0.103424523688173,0.178678245573609,0.201546506339521,0.0900245427470718,0.306100584652117
"TXLNA",0.0342315591774954,0.100984556092958,0.0483454685412609,0.0404692682624277,0.037387186787364,0.0407041475292786,0.134240576704325,0.208857148452895,0
"CCDC28B",0.148169048465212,0.135483244517543,0.130373339387442,0.165708876799276,0.146881736858732,0.0539357811676237,1.18338437496233,0.0394172552976791,0.0866738894907909
"TMEM234",0.102245287565013,0.15780298791385,0.06960694834483,0.0541661982515988,0.054629446819073,0.247568554428963,0.143688114089714,0.0452374059061957,0
"EIF3I",1.32553137699337,1.51177758006941,2.01438394123698,2.05549451602474,1.67422443887127,2.06189094270548,2.56558598380209,2.10161061873622,0.306100584652117
"FAM167B",0.0052695368077146,0,0.00910775014891171,0,0,0,0.0763582640360037,0,0
"LCK",3.48030685779005,0.301846947142711,3.7953428875177,0.503190504974221,4.66986557380143,0.146190284942597,3.30398993288203,0.185725924060328,0
